SENSOR ID,DATE TIME,VALUE STANDARDIZED
104,2020-07-01 18:34:03,99.99
105,2020-07-01 18:34:03,-2.22
110,2020-07-01 18:34:03,99.99
106,2020-07-01 18:34:03,-2.55
107,2020-07-01 18:34:03,-3.44
108,2020-07-01 18:34:03,99.99
109,2020-07-01 18:34:03,-16.60
111,2020-07-01 18:34:03,-2.33
112,2020-07-01 18:34:03,-4.66
113,2020-07-01 18:34:03,-14.40
114,2020-07-01 18:34:03,99.99
115,2020-07-01 18:34:03,-3.22
116,2020-07-01 18:34:03,-6.60
117,2020-07-01 18:34:03,-2.33
118,2020-07-01 18:34:03,-3.11
101,2020-07-01 18:35:33,-4.88
102,2020-07-01 18:35:33,-2.88
104,2020-07-01 18:35:33,99.99
109,2020-07-01 18:35:33,-17.70
103,2020-07-01 18:35:33,-19.90
105,2020-07-01 18:35:33,-2.33
106,2020-07-01 18:35:33,-2.66
107,2020-07-01 18:35:33,-3.44
108,2020-07-01 18:35:33,99.99
110,2020-07-01 18:35:33,99.99
111,2020-07-01 18:35:33,-2.33
112,2020-07-01 18:35:33,-4.66
113,2020-07-01 18:35:33,-15.50
114,2020-07-01 18:35:33,99.99
115,2020-07-01 18:35:33,-3.33
116,2020-07-01 18:35:33,-7.70
117,2020-07-01 18:35:33,-2.33
118,2020-07-01 18:35:33,-3.11
101,2020-07-01 18:37:03,-4.88
102,2020-07-01 18:37:03,-2.99
103,2020-07-01 18:37:03,-19.90
104,2020-07-01 18:37:03,99.99
107,2020-07-01 18:37:03,-3.44
105,2020-07-01 18:37:03,-2.33
106,2020-07-01 18:37:03,-2.66
109,2020-07-01 18:37:03,-18.80
110,2020-07-01 18:37:03,99.99
111,2020-07-01 18:37:03,-2.33
108,2020-07-01 18:37:03,99.99
113,2020-07-01 18:37:03,-15.50
114,2020-07-01 18:37:03,99.99
115,2020-07-01 18:37:03,-3.33
116,2020-07-01 18:37:03,-7.70
112,2020-07-01 18:37:03,-4.77
117,2020-07-01 18:37:03,-2.33
118,2020-07-01 18:37:03,-3.22
101,2020-07-01 18:38:33,-4.99
102,2020-07-01 18:38:33,-2.99
103,2020-07-01 18:38:33,-19.90
104,2020-07-01 18:38:33,99.99
105,2020-07-01 18:38:33,-2.33
106,2020-07-01 18:38:33,-2.66
110,2020-07-01 18:38:33,99.99
107,2020-07-01 18:38:33,-3.55
108,2020-07-01 18:38:33,99.99
109,2020-07-01 18:38:33,-18.80
112,2020-07-01 18:38:33,-4.88
114,2020-07-01 18:38:33,99.99
111,2020-07-01 18:38:33,-2.33
116,2020-07-01 18:38:33,-8.80
118,2020-07-01 18:38:33,-3.33
113,2020-07-01 18:38:33,-15.50
115,2020-07-01 18:38:33,-3.33
117,2020-07-01 18:38:33,-2.44
101,2020-07-01 18:40:43,-4.99
102,2020-07-01 18:40:43,-2.99
103,2020-07-01 18:40:43,0.00
104,2020-07-01 18:40:43,99.99
109,2020-07-01 18:40:43,-18.80
105,2020-07-01 18:40:43,-2.44
106,2020-07-01 18:40:43,-2.77
107,2020-07-01 18:40:43,-3.55
108,2020-07-01 18:40:43,99.99
110,2020-07-01 18:40:43,99.99
111,2020-07-01 18:40:43,-2.44
112,2020-07-01 18:40:43,-4.88
113,2020-07-01 18:40:43,-16.60
114,2020-07-01 18:40:43,99.99
115,2020-07-01 18:40:43,-3.44
116,2020-07-01 18:40:43,-8.80
117,2020-07-01 18:40:43,-2.44
118,2020-07-01 18:40:43,-3.33
101,2020-07-01 18:42:13,-3.00
102,2020-07-01 18:42:13,-1.00
103,2020-07-01 18:42:13,0.00
104,2020-07-01 18:42:13,99.99
105,2020-07-01 18:42:13,-2.44
107,2020-07-01 18:42:13,-3.66
106,2020-07-01 18:42:13,-2.77
108,2020-07-01 18:42:13,99.99
109,2020-07-01 18:42:13,-18.80
110,2020-07-01 18:42:13,99.99
112,2020-07-01 18:42:13,-4.99
113,2020-07-01 18:42:13,-16.60
114,2020-07-01 18:42:13,99.99
111,2020-07-01 18:42:13,-2.44
116,2020-07-01 18:42:13,-8.80
117,2020-07-01 18:42:13,-2.44
118,2020-07-01 18:42:13,-3.33
115,2020-07-01 18:42:13,-3.44
101,2020-07-01 18:43:43,-3.11
102,2020-07-01 18:43:43,-1.00
103,2020-07-01 18:43:43,0.00
104,2020-07-01 18:43:43,99.99
109,2020-07-01 18:43:43,-19.90
105,2020-07-01 18:43:43,-2.44
106,2020-07-01 18:43:43,-2.88
107,2020-07-01 18:43:43,-3.66
108,2020-07-01 18:43:43,99.99
110,2020-07-01 18:43:43,99.99
111,2020-07-01 18:43:43,-2.55
112,2020-07-01 18:43:43,-4.99
113,2020-07-01 18:43:43,-16.60
114,2020-07-01 18:43:43,99.99
115,2020-07-01 18:43:43,-3.55
116,2020-07-01 18:43:43,-8.80
117,2020-07-01 18:43:43,-2.55
118,2020-07-01 18:43:43,-3.44
101,2020-07-01 18:45:13,-3.11
102,2020-07-01 18:45:13,-11.10
103,2020-07-01 18:45:13,-11.00
105,2020-07-01 18:45:13,-2.44
106,2020-07-01 18:45:13,-2.88
107,2020-07-01 18:45:13,-3.66
108,2020-07-01 18:45:13,99.99
109,2020-07-01 18:45:13,-19.90
110,2020-07-01 18:45:13,99.99
111,2020-07-01 18:45:13,-2.55
112,2020-07-01 18:45:13,-3.00
104,2020-07-01 18:45:13,99.99
113,2020-07-01 18:45:13,-16.60
114,2020-07-01 18:45:13,99.99
115,2020-07-01 18:45:13,-3.55
116,2020-07-01 18:45:13,-9.90
117,2020-07-01 18:45:13,-2.66
118,2020-07-01 18:45:13,-3.44
101,2020-07-01 18:46:44,-3.22
102,2020-07-01 18:46:44,-11.10
103,2020-07-01 18:46:44,-11.00
104,2020-07-01 18:46:44,99.99
109,2020-07-01 18:46:44,-19.90
105,2020-07-01 18:46:44,-2.44
106,2020-07-01 18:46:44,-2.88
107,2020-07-01 18:46:44,-3.77
108,2020-07-01 18:46:44,99.99
110,2020-07-01 18:46:44,99.99
111,2020-07-01 18:46:44,-2.66
112,2020-07-01 18:46:44,-3.00
113,2020-07-01 18:46:44,-16.60
114,2020-07-01 18:46:44,99.99
115,2020-07-01 18:46:44,-3.66
116,2020-07-01 18:46:44,-9.90
117,2020-07-01 18:46:44,-2.66
118,2020-07-01 18:46:44,-3.44
101,2020-07-01 18:48:15,-3.22
102,2020-07-01 18:48:15,-11.10
103,2020-07-01 18:48:15,-11.00
104,2020-07-01 18:48:15,99.99
105,2020-07-01 18:48:15,-2.55
106,2020-07-01 18:48:15,-2.99
107,2020-07-01 18:48:15,-3.77
108,2020-07-01 18:48:15,99.99
109,2020-07-01 18:48:15,0.00
110,2020-07-01 18:48:15,99.99
111,2020-07-01 18:48:15,-2.66
114,2020-07-01 18:48:15,99.99
115,2020-07-01 18:48:15,-3.66
116,2020-07-01 18:48:15,-9.90
113,2020-07-01 18:48:15,-17.70
112,2020-07-01 18:48:15,-3.11
117,2020-07-01 18:48:15,-2.77
118,2020-07-01 18:48:15,-3.44
101,2020-07-01 18:49:45,-3.33
102,2020-07-01 18:49:45,-11.10
103,2020-07-01 18:49:45,-11.00
104,2020-07-01 18:49:45,99.99
109,2020-07-01 18:49:45,-11.00
105,2020-07-01 18:49:45,-2.55
106,2020-07-01 18:49:45,-2.99
107,2020-07-01 18:49:45,-3.88
108,2020-07-01 18:49:45,99.99
110,2020-07-01 18:49:45,99.99
111,2020-07-01 18:49:45,-2.66
112,2020-07-01 18:49:45,-3.11
113,2020-07-01 18:49:45,-17.70
114,2020-07-01 18:49:45,99.99
115,2020-07-01 18:49:45,-3.66
116,2020-07-01 18:49:45,-9.90
117,2020-07-01 18:49:45,-2.77
118,2020-07-01 18:49:45,-3.55
101,2020-07-01 18:51:15,99.99
102,2020-07-01 18:51:15,-12.20
103,2020-07-01 18:51:15,-2.20
104,2020-07-01 18:51:15,99.99
109,2020-07-01 18:51:15,-11.00
105,2020-07-01 18:51:15,-2.66
106,2020-07-01 18:51:15,-2.99
107,2020-07-01 18:51:15,-3.88
108,2020-07-01 18:51:15,99.99
110,2020-07-01 18:51:15,99.99
111,2020-07-01 18:51:15,-2.66
112,2020-07-01 18:51:15,-3.22
113,2020-07-01 18:51:15,-18.80
114,2020-07-01 18:51:15,99.99
115,2020-07-01 18:51:15,-3.66
116,2020-07-01 18:51:15,-1.00
117,2020-07-01 18:51:15,-2.88
118,2020-07-01 18:51:15,-3.55
101,2020-07-01 18:52:45,-3.33
102,2020-07-01 18:52:45,-12.20
103,2020-07-01 18:52:45,-2.20
104,2020-07-01 18:52:45,99.99
109,2020-07-01 18:52:45,-11.00
105,2020-07-01 18:52:45,-2.66
106,2020-07-01 18:52:45,-2.99
107,2020-07-01 18:52:45,-3.88
108,2020-07-01 18:52:45,99.99
110,2020-07-01 18:52:45,99.99
111,2020-07-01 18:52:45,-2.77
112,2020-07-01 18:52:45,-3.33
113,2020-07-01 18:52:45,-18.80
114,2020-07-01 18:52:45,99.99
115,2020-07-01 18:52:45,-3.77
116,2020-07-01 18:52:45,-1.00
117,2020-07-01 18:52:45,-2.88
118,2020-07-01 18:52:45,-3.66
101,2020-07-01 18:54:16,-3.44
102,2020-07-01 18:54:16,-13.30
103,2020-07-01 18:54:16,-2.20
104,2020-07-01 18:54:16,99.99
109,2020-07-01 18:54:16,-2.20
105,2020-07-01 18:54:16,-2.66
106,2020-07-01 18:54:16,-1.00
107,2020-07-01 18:54:16,-3.88
108,2020-07-01 18:54:16,99.99
110,2020-07-01 18:54:16,99.99
111,2020-07-01 18:54:16,-2.77
113,2020-07-01 18:54:16,-18.80
112,2020-07-01 18:54:16,-3.33
114,2020-07-01 18:54:16,99.99
115,2020-07-01 18:54:16,-3.77
116,2020-07-01 18:54:16,-1.00
117,2020-07-01 18:54:16,-2.88
118,2020-07-01 18:54:16,-3.66
101,2020-07-01 18:55:46,-3.44
102,2020-07-01 18:55:46,-13.30
103,2020-07-01 18:55:46,-3.30
104,2020-07-01 18:55:46,99.99
109,2020-07-01 18:55:46,-2.20
105,2020-07-01 18:55:46,-2.66
106,2020-07-01 18:55:46,-1.00
107,2020-07-01 18:55:46,-3.99
108,2020-07-01 18:55:46,99.99
110,2020-07-01 18:55:46,99.99
111,2020-07-01 18:55:46,-2.88
112,2020-07-01 18:55:46,-3.33
113,2020-07-01 18:55:46,-18.80
114,2020-07-01 18:55:46,99.99
115,2020-07-01 18:55:46,-3.88
116,2020-07-01 18:55:46,-89.00
117,2020-07-01 18:55:46,-2.88
118,2020-07-01 18:55:46,-3.66
101,2020-07-01 18:57:17,-3.44
102,2020-07-01 18:57:17,-13.30
103,2020-07-01 18:57:17,-3.30
104,2020-07-01 18:57:17,99.99
108,2020-07-01 18:57:17,99.99
105,2020-07-01 18:57:17,-2.77
106,2020-07-01 18:57:17,-11.10
107,2020-07-01 18:57:17,-3.99
110,2020-07-01 18:57:17,99.99
111,2020-07-01 18:57:17,-2.88
112,2020-07-01 18:57:17,-3.44
113,2020-07-01 18:57:17,-18.80
109,2020-07-01 18:57:17,-3.30
114,2020-07-01 18:57:17,99.99
115,2020-07-01 18:57:17,-3.88
116,2020-07-01 18:57:17,-89.00
117,2020-07-01 18:57:17,-2.99
118,2020-07-01 18:57:17,-3.66
102,2020-07-01 18:58:47,-13.30
103,2020-07-01 18:58:47,-3.30
105,2020-07-01 18:58:47,-2.77
106,2020-07-01 18:58:47,-11.10
107,2020-07-01 18:58:47,-3.99
108,2020-07-01 18:58:47,99.99
104,2020-07-01 18:58:47,99.99
101,2020-07-01 18:58:47,99.99
109,2020-07-01 18:58:47,-3.30
110,2020-07-01 18:58:47,99.99
111,2020-07-01 18:58:47,-2.88
112,2020-07-01 18:58:47,-3.44
113,2020-07-01 18:58:47,-19.90
114,2020-07-01 18:58:47,99.99
115,2020-07-01 18:58:47,-3.88
116,2020-07-01 18:58:47,-89.00
117,2020-07-01 18:58:47,-2.99
118,2020-07-01 18:58:47,-3.77
101,2020-07-01 19:00:18,99.99
102,2020-07-01 19:00:18,-14.40
103,2020-07-01 19:00:18,-3.30
104,2020-07-01 19:00:18,99.99
105,2020-07-01 19:00:18,-2.88
106,2020-07-01 19:00:18,-11.10
107,2020-07-01 19:00:18,-3.99
108,2020-07-01 19:00:18,99.99
109,2020-07-01 19:00:18,-3.30
114,2020-07-01 19:00:18,99.99
110,2020-07-01 19:00:18,99.99
111,2020-07-01 19:00:18,-2.88
112,2020-07-01 19:00:18,-3.55
113,2020-07-01 19:00:18,-19.90
115,2020-07-01 19:00:18,-3.88
116,2020-07-01 19:00:18,-89.00
117,2020-07-01 19:00:18,-1.00
118,2020-07-01 19:00:18,-3.77
101,2020-07-01 19:01:48,99.99
102,2020-07-01 19:01:48,-14.40
103,2020-07-01 19:01:48,-3.30
104,2020-07-01 19:01:48,99.99
106,2020-07-01 19:01:48,-11.10
105,2020-07-01 19:01:48,-2.88
109,2020-07-01 19:01:48,-4.40
110,2020-07-01 19:01:48,99.99
107,2020-07-01 19:01:48,-2.00
108,2020-07-01 19:01:48,99.99
111,2020-07-01 19:01:48,-2.99
112,2020-07-01 19:01:48,-3.55
114,2020-07-01 19:01:48,99.99
116,2020-07-01 19:01:48,-89.00
117,2020-07-01 19:01:48,-1.00
115,2020-07-01 19:01:48,-3.99
113,2020-07-01 19:01:48,-19.90
118,2020-07-01 19:01:48,-3.88
101,2020-07-01 19:03:18,-3.66
102,2020-07-01 19:03:18,-14.40
103,2020-07-01 19:03:18,-3.30
104,2020-07-01 19:03:18,99.99
105,2020-07-01 19:03:18,-2.88
107,2020-07-01 19:03:18,-2.00
106,2020-07-01 19:03:18,-12.20
109,2020-07-01 19:03:18,-4.40
110,2020-07-01 19:03:18,99.99
108,2020-07-01 19:03:18,99.99
111,2020-07-01 19:03:18,-2.99
112,2020-07-01 19:03:18,-3.66
113,2020-07-01 19:03:18,-19.90
116,2020-07-01 19:03:18,-78.00
117,2020-07-01 19:03:18,-11.10
114,2020-07-01 19:03:18,99.99
115,2020-07-01 19:03:18,-3.99
118,2020-07-01 19:03:18,-3.88
102,2020-07-01 19:04:49,-14.40
103,2020-07-01 19:04:49,-4.40
104,2020-07-01 19:04:49,99.99
101,2020-07-01 19:04:49,-3.77
105,2020-07-01 19:04:49,-2.88
106,2020-07-01 19:04:49,-12.20
107,2020-07-01 19:04:49,-2.11
109,2020-07-01 19:04:49,-5.50
108,2020-07-01 19:04:49,99.99
110,2020-07-01 19:04:49,99.99
113,2020-07-01 19:04:49,-19.90
114,2020-07-01 19:04:49,99.99
115,2020-07-01 19:04:49,-3.99
111,2020-07-01 19:04:49,-1.00
116,2020-07-01 19:04:49,-78.00
112,2020-07-01 19:04:49,-3.66
117,2020-07-01 19:04:49,-11.10
118,2020-07-01 19:04:49,-3.88
101,2020-07-01 19:06:19,99.99
102,2020-07-01 19:06:19,-14.40
103,2020-07-01 19:06:19,-4.40
104,2020-07-01 19:06:19,99.99
105,2020-07-01 19:06:19,-2.99
106,2020-07-01 19:06:19,-13.30
107,2020-07-01 19:06:19,-2.11
108,2020-07-01 19:06:19,99.99
113,2020-07-01 19:06:19,-19.90
109,2020-07-01 19:06:19,-6.60
110,2020-07-01 19:06:19,99.99
111,2020-07-01 19:06:19,-2.99
112,2020-07-01 19:06:19,-3.66
114,2020-07-01 19:06:19,99.99
115,2020-07-01 19:06:19,-3.99
116,2020-07-01 19:06:19,-67.00
117,2020-07-01 19:06:19,-11.10
118,2020-07-01 19:06:19,-3.88
101,2020-07-01 19:07:49,99.99
102,2020-07-01 19:07:49,-15.50
103,2020-07-01 19:07:49,-4.40
104,2020-07-01 19:07:49,99.99
109,2020-07-01 19:07:49,-6.60
105,2020-07-01 19:07:49,-2.99
106,2020-07-01 19:07:49,-13.30
107,2020-07-01 19:07:49,-2.11
108,2020-07-01 19:07:49,99.99
110,2020-07-01 19:07:49,99.99
111,2020-07-01 19:07:49,-1.00
112,2020-07-01 19:07:49,-3.77
113,2020-07-01 19:07:49,0.00
114,2020-07-01 19:07:49,99.99
115,2020-07-01 19:07:49,-3.99
116,2020-07-01 19:07:49,-67.00
117,2020-07-01 19:07:49,-12.20
118,2020-07-01 19:07:49,-3.99
101,2020-07-01 19:09:20,99.99
102,2020-07-01 19:09:20,-15.50
103,2020-07-01 19:09:20,-4.40
104,2020-07-01 19:09:20,99.99
105,2020-07-01 19:09:20,-2.99
110,2020-07-01 19:09:20,99.99
106,2020-07-01 19:09:20,-13.30
107,2020-07-01 19:09:20,-2.11
108,2020-07-01 19:09:20,99.99
109,2020-07-01 19:09:20,-6.60
111,2020-07-01 19:09:20,-11.10
112,2020-07-01 19:09:20,-3.88
113,2020-07-01 19:09:20,0.00
114,2020-07-01 19:09:20,99.99
115,2020-07-01 19:09:20,-2.00
116,2020-07-01 19:09:20,-67.00
117,2020-07-01 19:09:20,-12.20
118,2020-07-01 19:09:20,-3.99
101,2020-07-01 19:10:50,99.99
102,2020-07-01 19:10:50,-15.50
103,2020-07-01 19:10:50,-3.30
104,2020-07-01 19:10:50,99.99
109,2020-07-01 19:10:50,-6.60
105,2020-07-01 19:10:50,-2.99
106,2020-07-01 19:10:50,-14.40
107,2020-07-01 19:10:50,-2.22
108,2020-07-01 19:10:50,99.99
110,2020-07-01 19:10:50,99.99
111,2020-07-01 19:10:50,-1.00
112,2020-07-01 19:10:50,-3.88
113,2020-07-01 19:10:50,-11.00
114,2020-07-01 19:10:50,99.99
115,2020-07-01 19:10:50,-2.11
116,2020-07-01 19:10:50,-67.00
117,2020-07-01 19:10:50,-13.30
118,2020-07-01 19:10:50,-3.99
101,2020-07-01 19:12:20,99.99
102,2020-07-01 19:12:20,-16.60
103,2020-07-01 19:12:20,-4.40
104,2020-07-01 19:12:20,99.99
109,2020-07-01 19:12:20,-7.70
105,2020-07-01 19:12:20,-2.99
106,2020-07-01 19:12:20,-14.40
107,2020-07-01 19:12:20,-2.22
108,2020-07-01 19:12:20,99.99
110,2020-07-01 19:12:20,99.99
112,2020-07-01 19:12:20,-3.88
111,2020-07-01 19:12:20,-11.10
113,2020-07-01 19:12:20,-11.00
115,2020-07-01 19:12:20,-2.11
116,2020-07-01 19:12:20,-67.00
117,2020-07-01 19:12:20,-13.30
118,2020-07-01 19:12:20,-3.99
114,2020-07-01 19:12:20,99.99
101,2020-07-01 19:14:30,99.99
102,2020-07-01 19:14:30,-16.60
103,2020-07-01 19:14:30,-4.40
104,2020-07-01 19:14:30,99.99
109,2020-07-01 19:14:30,-7.70
105,2020-07-01 19:14:30,-1.00
106,2020-07-01 19:14:30,-14.40
107,2020-07-01 19:14:30,-2.33
108,2020-07-01 19:14:30,99.99
110,2020-07-01 19:14:30,99.99
111,2020-07-01 19:14:30,-11.10
112,2020-07-01 19:14:30,-3.99
113,2020-07-01 19:14:30,-11.00
114,2020-07-01 19:14:30,99.99
115,2020-07-01 19:14:30,-2.11
116,2020-07-01 19:14:30,-56.00
117,2020-07-01 19:14:30,-13.30
118,2020-07-01 19:14:30,-2.00
102,2020-07-01 19:16:00,-16.60
101,2020-07-01 19:16:00,99.99
103,2020-07-01 19:16:00,-5.50
104,2020-07-01 19:16:00,99.99
109,2020-07-01 19:16:00,-8.80
105,2020-07-01 19:16:00,-11.10
106,2020-07-01 19:16:00,-15.50
107,2020-07-01 19:16:00,-2.33
108,2020-07-01 19:16:00,99.99
110,2020-07-01 19:16:00,99.99
111,2020-07-01 19:16:00,-11.10
112,2020-07-01 19:16:00,-3.99
113,2020-07-01 19:16:00,-11.00
114,2020-07-01 19:16:00,99.99
115,2020-07-01 19:16:00,-2.11
116,2020-07-01 19:16:00,-56.00
117,2020-07-01 19:16:00,-14.40
118,2020-07-01 19:16:00,-2.00
101,2020-07-01 19:17:31,99.99
102,2020-07-01 19:17:31,-16.60
103,2020-07-01 19:17:31,-5.50
104,2020-07-01 19:17:31,99.99
109,2020-07-01 19:17:31,-8.80
105,2020-07-01 19:17:31,-11.10
106,2020-07-01 19:17:31,-15.50
107,2020-07-01 19:17:31,-2.33
108,2020-07-01 19:17:31,99.99
110,2020-07-01 19:17:31,99.99
111,2020-07-01 19:17:31,-11.10
112,2020-07-01 19:17:31,-3.99
113,2020-07-01 19:17:31,-11.00
114,2020-07-01 19:17:31,99.99
115,2020-07-01 19:17:31,-2.22
116,2020-07-01 19:17:31,-56.00
117,2020-07-01 19:17:31,-14.40
118,2020-07-01 19:17:31,-2.11
101,2020-07-01 19:19:02,99.99
102,2020-07-01 19:19:02,-17.70
103,2020-07-01 19:19:02,-5.50
104,2020-07-01 19:19:02,99.99
106,2020-07-01 19:19:02,-16.60
105,2020-07-01 19:19:02,-11.10
109,2020-07-01 19:19:02,-8.80
110,2020-07-01 19:19:02,99.99
107,2020-07-01 19:19:02,-2.33
108,2020-07-01 19:19:02,99.99
112,2020-07-01 19:19:02,-2.00
113,2020-07-01 19:19:02,-2.20
114,2020-07-01 19:19:02,99.99
115,2020-07-01 19:19:02,-2.22
111,2020-07-01 19:19:02,-12.20
116,2020-07-01 19:19:02,-56.00
117,2020-07-01 19:19:02,-14.40
118,2020-07-01 19:19:02,-2.11
101,2020-07-01 19:20:32,-2.11
102,2020-07-01 19:20:32,-17.70
103,2020-07-01 19:20:32,-5.50
104,2020-07-01 19:20:32,99.99
109,2020-07-01 19:20:32,-8.80
105,2020-07-01 19:20:32,-11.10
106,2020-07-01 19:20:32,-16.60
107,2020-07-01 19:20:32,-2.33
108,2020-07-01 19:20:32,99.99
110,2020-07-01 19:20:32,99.99
111,2020-07-01 19:20:32,-13.30
112,2020-07-01 19:20:32,-2.00
113,2020-07-01 19:20:32,-2.20
114,2020-07-01 19:20:32,99.99
115,2020-07-01 19:20:32,-2.33
116,2020-07-01 19:20:32,-56.00
117,2020-07-01 19:20:32,-14.40
118,2020-07-01 19:20:32,-2.11
101,2020-07-01 19:22:03,99.99
102,2020-07-01 19:22:03,-18.80
103,2020-07-01 19:22:03,-5.50
104,2020-07-01 19:22:03,99.99
109,2020-07-01 19:22:03,-8.80
105,2020-07-01 19:22:03,-12.20
106,2020-07-01 19:22:03,-16.60
107,2020-07-01 19:22:03,-2.44
108,2020-07-01 19:22:03,99.99
110,2020-07-01 19:22:03,99.99
111,2020-07-01 19:22:03,-13.30
112,2020-07-01 19:22:03,-2.11
113,2020-07-01 19:22:03,-3.30
114,2020-07-01 19:22:03,99.99
115,2020-07-01 19:22:03,-2.33
116,2020-07-01 19:22:03,-56.00
117,2020-07-01 19:22:03,-15.50
118,2020-07-01 19:22:03,-2.11
101,2020-07-01 19:23:51,99.99
102,2020-07-01 19:23:51,-18.80
103,2020-07-01 19:23:51,-6.60
104,2020-07-01 19:23:51,99.99
108,2020-07-01 19:23:51,99.99
105,2020-07-01 19:23:51,-13.30
106,2020-07-01 19:23:51,-17.70
107,2020-07-01 19:23:51,-2.44
110,2020-07-01 19:23:51,99.99
111,2020-07-01 19:23:51,-13.30
112,2020-07-01 19:23:51,-2.11
113,2020-07-01 19:23:51,-3.30
109,2020-07-01 19:23:51,-9.90
114,2020-07-01 19:23:51,99.99
115,2020-07-01 19:23:51,-2.33
116,2020-07-01 19:23:51,-45.00
117,2020-07-01 19:23:51,-15.50
118,2020-07-01 19:23:51,-2.22
101,2020-07-01 19:25:21,99.99
102,2020-07-01 19:25:21,-18.80
103,2020-07-01 19:25:21,-6.60
104,2020-07-01 19:25:21,99.99
109,2020-07-01 19:25:21,-9.90
105,2020-07-01 19:25:21,-13.30
106,2020-07-01 19:25:21,-17.70
107,2020-07-01 19:25:21,-2.44
108,2020-07-01 19:25:21,99.99
110,2020-07-01 19:25:21,99.99
111,2020-07-01 19:25:21,-13.30
112,2020-07-01 19:25:21,-2.11
113,2020-07-01 19:25:21,-3.30
114,2020-07-01 19:25:21,99.99
115,2020-07-01 19:25:21,-2.44
116,2020-07-01 19:25:21,-45.00
117,2020-07-01 19:25:21,-16.60
118,2020-07-01 19:25:21,-2.22
101,2020-07-01 19:26:51,99.99
102,2020-07-01 19:26:51,-18.80
103,2020-07-01 19:26:51,-6.60
104,2020-07-01 19:26:51,99.99
106,2020-07-01 19:26:51,-18.80
105,2020-07-01 19:26:51,-13.30
107,2020-07-01 19:26:51,-2.44
108,2020-07-01 19:26:51,99.99
109,2020-07-01 19:26:51,-9.90
110,2020-07-01 19:26:51,99.99
111,2020-07-01 19:26:51,-13.30
112,2020-07-01 19:26:51,-2.22
113,2020-07-01 19:26:51,-3.30
114,2020-07-01 19:26:51,99.99
115,2020-07-01 19:26:51,-2.44
116,2020-07-01 19:26:51,-45.00
118,2020-07-01 19:26:51,-2.33
117,2020-07-01 19:26:51,-16.60
101,2020-07-01 19:28:21,99.99
102,2020-07-01 19:28:21,-18.80
103,2020-07-01 19:28:21,-7.70
104,2020-07-01 19:28:21,99.99
108,2020-07-01 19:28:21,99.99
105,2020-07-01 19:28:21,-13.30
106,2020-07-01 19:28:21,-18.80
107,2020-07-01 19:28:21,-2.55
110,2020-07-01 19:28:21,99.99
111,2020-07-01 19:28:21,-14.40
112,2020-07-01 19:28:21,-2.33
113,2020-07-01 19:28:21,-3.30
109,2020-07-01 19:28:21,-9.90
114,2020-07-01 19:28:21,99.99
115,2020-07-01 19:28:21,-2.44
116,2020-07-01 19:28:21,-34.00
117,2020-07-01 19:28:21,-16.60
118,2020-07-01 19:28:21,-2.33
101,2020-07-01 19:29:52,99.99
102,2020-07-01 19:29:52,-18.80
103,2020-07-01 19:29:52,-6.60
104,2020-07-01 19:29:52,99.99
105,2020-07-01 19:29:52,-14.40
106,2020-07-01 19:29:52,-18.80
107,2020-07-01 19:29:52,-2.55
108,2020-07-01 19:29:52,99.99
109,2020-07-01 19:29:52,-1.00
110,2020-07-01 19:29:52,99.99
114,2020-07-01 19:29:52,99.99
111,2020-07-01 19:29:52,-14.40
112,2020-07-01 19:29:52,-2.33
113,2020-07-01 19:29:52,-3.30
116,2020-07-01 19:29:52,-34.00
117,2020-07-01 19:29:52,-16.60
118,2020-07-01 19:29:52,-2.33
115,2020-07-01 19:29:52,-2.44
101,2020-07-01 19:31:22,99.99
102,2020-07-01 19:31:22,-19.90
103,2020-07-01 19:31:22,-7.70
104,2020-07-01 19:31:22,99.99
109,2020-07-01 19:31:22,-1.00
105,2020-07-01 19:31:22,-14.40
106,2020-07-01 19:31:22,-19.90
107,2020-07-01 19:31:22,-2.66
108,2020-07-01 19:31:22,99.99
110,2020-07-01 19:31:22,99.99
111,2020-07-01 19:31:22,-15.50
112,2020-07-01 19:31:22,-2.33
113,2020-07-01 19:31:22,-4.40
114,2020-07-01 19:31:22,99.99
115,2020-07-01 19:31:22,-2.55
116,2020-07-01 19:31:22,-34.00
117,2020-07-01 19:31:22,-17.70
118,2020-07-01 19:31:22,-2.44
101,2020-07-01 19:32:52,99.99
102,2020-07-01 19:32:52,-19.90
103,2020-07-01 19:32:52,-7.70
104,2020-07-01 19:32:52,99.99
109,2020-07-01 19:32:52,-1.00
105,2020-07-01 19:32:52,-14.40
106,2020-07-01 19:32:52,-19.90
107,2020-07-01 19:32:52,-2.66
108,2020-07-01 19:32:52,99.99
110,2020-07-01 19:32:52,99.99
111,2020-07-01 19:32:52,-15.50
112,2020-07-01 19:32:52,-2.44
113,2020-07-01 19:32:52,-4.40
114,2020-07-01 19:32:52,99.99
115,2020-07-01 19:32:52,-2.66
116,2020-07-01 19:32:52,-34.00
117,2020-07-01 19:32:52,-17.70
118,2020-07-01 19:32:52,-2.44
101,2020-07-01 19:34:22,99.99
102,2020-07-01 19:34:22,-19.90
103,2020-07-01 19:34:22,-8.80
105,2020-07-01 19:34:22,-15.50
104,2020-07-01 19:34:22,99.99
106,2020-07-01 19:34:22,-19.90
107,2020-07-01 19:34:22,-2.66
109,2020-07-01 19:34:22,-89.00
